X,Y,Team,Result,Game
128.978978978979,34.7733259575365,NE,Miss,16
185.848348348348,16.6910989937306,NE,Miss,16
152.43993993994,35.7555581897687,NE,Miss,16
162.387387387387,39.6854749486328,NE,Miss,16
153.378378378378,44.8182392919235,NE,Miss,16
145.683183183183,47.4633185817396,NE,Miss,16
165.202702702703,53.8618223486645,NE,Miss,16
165.578078078078,69.0658421579474,NE,Miss,16
177.402402402402,67.290711764396,NE,Miss,16
177.027027027027,62.0282124229493,NE,Miss,16
172.71021021021,63.35157525947,NE,Miss,16
171.021021021021,57.6527843633107,NE,Miss,16
170.833333333333,50.6355697803066,NE,Miss,16
185.097597597598,51.6339365681471,NE,Miss,16
191.291291291291,51.1844739476318,NE,Miss,16
191.854354354354,44.1659422580475,NE,Miss,16
171.771771771772,41.8619935725199,NE,Miss,16
177.027027027027,37.4668089141773,NE,Miss,16
174.024024024024,33.5247089194458,NE,Miss,16
178.716216216216,33.6626758337285,NE,Miss,16
176.276276276276,29.1347926874243,NE,Miss,16
186.599099099099,26.9237000158053,NE,Miss,16
41.3288288288289,38.5820689110163,Seneca,Miss,16
42.8303303303304,44.7197855750487,Seneca,Miss,16
75.1126126126126,14.1075944365418,Seneca,Miss,16
53.1531531531532,72.3332543069385,Seneca,Miss,16
184.924987964929,46.7252768066418,Seneca,Goal,16
182.344352986671,37.2621593680207,Seneca,Goal,16
20.3301950076157,49.307490154917,NE,Goal,16
26.2398315703818,77.331175789207,NE,Miss,16
1.2944607104244,67.2792057642073,NE,Miss,16
13.7378257251515,62.8959406953772,NE,Miss,16
23.0167780732838,60.670329361979,NE,Miss,16
15.4055271010517,55.5047298488185,NE,Miss,16
22.4205049556435,46.8247908440509,NE,Miss,16
27.1983625287943,41.2818622486336,NE,Miss,16
24.1638365615385,33.8495480162081,NE,Miss,16
24.246043333272,27.7799480365515,NE,Miss,16
15.7261335108123,31.8332899281579,NE,Miss,16
10.3870777092941,32.515058088401,NE,Miss,16
33.8083350213124,50.9307450695667,NE,Miss,16
41.0693851459598,47.230618273842,NE,Miss,16
34.0779732325983,31.0224571362931,NE,Miss,16
41.1806383103725,27.4423522272993,NE,Miss,16
68.7078498479066,32.0536040764037,NE,Miss,16
175.651187241158,64.3112672820556,Seneca,Miss,16
185.202518026301,30.4009739419879,Seneca,Miss,16
151.318530853188,32.1686935568306,Seneca,Miss,16
179.391659620202,49.7206439019764,NE,Goal,17
186.138879888732,45.4864431291044,NE,Goal,17
185.47743419129,51.8045534648849,NE,Goal,17
184.586813759967,56.3690819576264,NE,Goal,17
122.834298764827,21.5857574488374,NE,Miss,17
162.615871535708,17.9374010531501,NE,Miss,17
165.255332263851,23.1912976821741,NE,Miss,17
164.704456790026,28.6025873037197,NE,Miss,17
153.828205877937,32.8805156694931,NE,Miss,17
157.811433975286,51.4337908925434,NE,Miss,17
164.794677877789,68.6607502706632,NE,Miss,17
182.430595617231,65.6748932493553,NE,Miss,17
176.979134562447,61.8928515922375,NE,Miss,17
181.669643304015,61.1453995147818,NE,Miss,17
177.907687363516,57.5036285999531,NE,Miss,17
173.961337958975,55.3244929838287,NE,Miss,17
170.940907163159,47.5865529749251,NE,Miss,17
187.258082360658,42.4123406642906,NE,Miss,17
182.186603551418,40.6757493618669,NE,Miss,17
196.448450172935,39.6023159819083,NE,Miss,17
186.291663044652,29.9888310244637,NE,Miss,17
34.3145699812709,52.1595108831657,Girard,Miss,17
57.3742897558894,40.675090813781,Girard,Miss,17
41.4206331017879,40.5848697260177,Girard,Miss,17
192.452488616552,41.3566472646273,Girard,Goal,17
144.611703404605,52.2072279483819,Girard,Goal,17
4.59942462917705,46.7431728827967,NE,Goal,17
23.9476787735917,73.3829338139897,NE,Miss,17
20.8989742762279,50.0427658204019,NE,Miss,17
23.1008892929341,29.8949482546691,NE,Miss,17
2.71694143050357,42.3714828064348,NE,Miss,17
43.0247110355494,62.6622903851679,NE,Miss,17
43.9403718527439,53.4646873700463,NE,Miss,17
51.1679266841666,19.7265873531237,NE,Miss,17
69.4099759803015,54.1051907998389,NE,Miss,17
157.733529583847,24.7532110440763,Girard,Miss,17
140.796428135712,71.0763999574965,Girard,Miss,17
182.702340707158,52.5408275842165,Girard,Miss,17
182.85090601883,35.3190579450629,Girard,Miss,17
174.040632054176,32.399299474606,Fview,Goal,18
161.399548532731,39.9299474605955,Fview,Goal,18
175.395033860045,53.9404553415061,Fview,Goal,18
170.654627539503,72.15411558669,Fview,Goal,18
46.6892400300978,46.2638645650905,NE,Miss,18
148.457486832205,29.4804436660829,Fview,Miss,18
162.7539503386,31.9614711033275,Fview,Miss,18
192.663656884876,75.1605370694688,Fview,Miss,18
183.446200150489,63.1932282545242,Fview,Miss,18
186.079759217457,61.2959719789843,Fview,Miss,18
181.941309255079,59.6906012842966,Fview,Miss,18
180.248306997743,63.1932282545242,Fview,Miss,18
183.069977426637,34.8803269118506,Fview,Miss,18
185.994152046784,59.1228070175439,NE,Goal,18
18.0354038248775,45.9649122807018,Fview,Goal,18
42.2836432924153,51.7446393762183,Fview,Miss,18
38.5798298298299,40.6578947368421,Fview,Miss,18
11.5972551498868,23.845029239766,Fview,Miss,18
24.9225321813041,51.7446393762183,Fview,Miss,18
27.406924468328,55.7651072124756,Fview,Miss,18
26.6073310152258,59.6637426900585,Fview,Miss,18
3.78791071773532,56.130604288499,Fview,Miss,18
19.179947491351,76.598440545809,Fview,Miss,18
176.574183832956,30.911306042885,NE,Miss,18
182.027553869659,35.5409356725146,NE,Miss,18
170.821720843651,57.958089668616,NE,Miss,18
179.34394921237,75.7456140350877,NE,Miss,18
